, TxHash, BlockHeight, TimesStamp, From, To, Value
0, 0, 0, 1576420497, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 10.0
0, 0, 0, 1576421010, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 10.0
0, 0, 0, 1576421754, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576421809, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x1c00d840ccaa67c494109f46e55cfeb2d8562f5c, 50.00000000000001
0, 0, 0, 1576422285, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576422775, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576423328, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576424058, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576424758, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576425311, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576425412, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0xf29c8d4ff5b07f07d97a23d4616f79436bf8bd6b, 1.0
0, 0, 0, 1576425667, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x1c00d840ccaa67c494109f46e55cfeb2d8562f5c, 50.00000000000001
0, 0, 0, 1576426361, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576426952, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576426990, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x4aae31c58a8684500704e8c1d8b766861ba2f8ac, 1.0
0, 0, 0, 1576427457, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576428001, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576428431, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x1c00d840ccaa67c494109f46e55cfeb2d8562f5c, 50.00000000000001
0, 0, 0, 1576428532, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576429145, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576429640, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576430256, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576430748, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576431464, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576432333, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576432873, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 20.0
0, 0, 0, 1576433428, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 26.000000000000004
0, 0, 0, 1576434159, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x0fc573e868203fa445508b3f260a5f5829902bcd, 26.000000000000004
0, 0, 0, 1576438888, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x9290417bbda67e2d37fad2ba24f9933689627ae9, 1.0
0, 0, 0, 1576439220, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x1c00d840ccaa67c494109f46e55cfeb2d8562f5c, 20.0
0, 0, 0, 1576446192, 0xb3dda02bbac2f0e6b0fbdd39107a190498295c62, 0x1c00d840ccaa67c494109f46e55cfeb2d8562f5c, 30.977635000000003
